"","name","birthYear","birthDate","gender","birthplace","dates"
"821","Brennan Evans","1982-01-01T00:00:00+02:00","1982-01-06","","{Alberta|Canada|Camrose Alberta}",1982-01-06
"822","Brent Hughes (ice hockey born 1982)","1982-01-01T00:00:00+02:00","1982-06-09","male","{Ontario|Toronto|Canada}",1982-06-09
"823","Brent Krahn","1982-01-01T00:00:00+02:00","1982-04-02","male","{Manitoba|Winnipeg|Canada|Winkler Manitoba}",1982-04-02
"824","Brett Leonhardt","1982-01-01T00:00:00+02:00","1982-09-21","","{Ontario|Kitchener Ontario|Canada}",1982-09-21
"825","Brett Westgarth","1982-01-01T00:00:00+02:00","1982-02-04","","{Ontario|Amherstburg|Canada}",1982-02-04
"826","Brian Sutherby","1982-01-01T00:00:00+02:00","1982-03-01","male","{Alberta|Edmonton|Canada}",1982-03-01
"827","Bruce Mulherin","1982-01-01T00:00:00+02:00","1982-02-03","male","{Alberta|Canada|Red Deer Alberta}",1982-02-03
"828","Vince Bellissimo","1982-01-01T00:00:00+02:00","1982-12-14","","{Ontario|Toronto|Canada}",1982-12-14
"829","Jean-Philippe Côté","1982-01-01T00:00:00+02:00","1982-04-22","male","{Charlesbourg Quebec City|Canada|Quebec}",1982-04-22
"830","Jeff Van Nynatten","1982-01-01T00:00:00+02:00","1982-04-26","","{Ontario|London Ontario|Canada}",1982-04-26
"831","Jesse Schultz","1982-01-01T00:00:00+02:00","1982-09-28","","{Saskatchewan|Strasbourg Saskatchewan|Canada}",1982-09-28
"832","Andrew Gallant","1982-01-01T00:00:00+02:00","1982-05-21","","{Prince Edward Island|Summerside Prince Edward Island|Canada}",1982-05-21
"833","Andrew Penner","1982-01-01T00:00:00+02:00","1982-12-21","","{Ontario|Simcoe Ontario|Canada}",1982-12-21
"834","Andrew Smale","1982-01-01T00:00:00+02:00","1982-06-14","","{Ontario|Bowmanville|Canada}",1982-06-14
"835","Lou Dickenson","1982-01-01T00:00:00+02:00","1982-08-15","male","{Ontario|Canada|Orleans Ontario}",1982-08-15
"836","Matthew Lombardi","1982-01-01T00:00:00+02:00","1982-03-18","","{Hudson Quebec|Canada|Montreal|Quebec}",1982-03-18
"837","Nathan Oystrick","1982-01-01T00:00:00+02:00","1982-12-17","","{Saskatchewan|Regina Saskatchewan|Canada}",1982-12-17
"838","Nathan Smith (ice hockey)","1982-01-01T00:00:00+02:00","1982-02-09","male","{Alberta|Edmonton|Canada}",1982-02-09
"839","Neil Petruic","1982-01-01T00:00:00+02:00","1982-07-30","male","{Saskatchewan|Regina Saskatchewan|Canada}",1982-07-30
"840","Nick Kuiper","1982-01-01T00:00:00+02:00","1982-02-12","","{Canada|Beaconsfield Quebec}",1982-02-12
"841","Nick Schultz","1982-01-01T00:00:00+02:00","1982-08-25","male","{Saskatchewan|Strasbourg Saskatchewan|Canada}",1982-08-25
"842","Ian Vigier","1982-01-01T00:00:00+02:00","1982-11-23","male","{Manitoba|Notre-Dame-de-Lourdes Manitoba|Canada}",1982-11-23
"843","Charline Labonté","1982-01-01T00:00:00+02:00","1982-10-15","female","{Greenfield Park Quebec|Canada|Quebec}",1982-10-15
"844","Chris Blight","1982-01-01T00:00:00+02:00","1982-10-14","","{Cambridge Ontario|Canada}",1982-10-14
"845","Christian Larrivée","1982-01-01T00:00:00+02:00","1982-08-25","male","{Gaspé Quebec|Canada|Quebec}",1982-08-25
"846","Chuck Kobasew","1982-01-01T00:00:00+02:00","1982-04-17","","{British Columbia|Osoyoos|Canada}",1982-04-17
"847","Cindy Eadie","1982-01-01T00:00:00+02:00","1982-09-21","female","{Ontario|Brantford|Canada}",1982-09-21
"848","Scott Hartnell","1982-01-01T00:00:00+02:00","1982-04-18","male","{Saskatchewan|Regina Saskatchewan|Canada}",1982-04-18
"849","Scott Munroe","1982-01-01T00:00:00+02:00","1982-01-20","","{Saskatchewan|Moose Jaw|Canada}",1982-01-20
"850","Scotty Balan","1982-01-01T00:00:00+02:00","1982-05-29","","{Alberta|Medicine Hat|Canada}",1982-05-29
"851","Sean McMorrow","1982-01-01T00:00:00+02:00","1982-01-19","male","{British Columbia|Vancouver|Canada}",1982-01-19
"852","Aaron Power","1982-01-01T00:00:00+02:00","1982-02-04","male","{Ontario|Cambridge Ontario|Canada}",1982-02-04
"853","Adam Mitchell (ice hockey)","1982-01-01T00:00:00+02:00","1982-12-01","male","{Ontario|Port Elgin Ontario|Canada}",1982-12-01
"854","Adam Munro","1982-01-01T00:00:00+02:00","1982-11-12","male","{Ontario|Canada|County of Brant}",1982-11-12
"855","Adrian Foster","1982-01-01T00:00:00+02:00","1982-01-15","","{Alberta|Lethbridge|Canada}",1982-01-15
"856","Carla MacLeod","1982-01-01T00:00:00+02:00","1982-06-16","","{Alberta|Spruce Grove|Canada}",1982-06-16
"857","Carsen Germyn","1982-01-01T00:00:00+02:00","1982-02-22","","{British Columbia|Campbell River British Columbia|Canada}",1982-02-22
"858","Carter Trevisani","1982-01-01T00:00:00+02:00","1982-06-15","","{Hamilton Ontario|Ontario|Canada}",1982-06-15
"859","Charles Linglet","1982-01-01T00:00:00+02:00","1982-06-22","","{Canada|Montreal|Quebec}",1982-06-22
"860","Warren Peters","1982-01-01T00:00:00+02:00","1982-07-10","male","{Saskatchewan|Saskatoon|Canada}",1982-07-10
"861","Colby Armstrong","1982-01-01T00:00:00+02:00","1982-11-23","","{Saskatchewan|Lloydminster|Canada}",1982-11-23
"862","Colton Fretter","1982-01-01T00:00:00+02:00","1982-03-12","","{Ontario|Canada|Harrow Ontario}",1982-03-12
"863","Colton Orr","1982-01-01T00:00:00+02:00","1982-03-03","male","{Manitoba|Winnipeg|Canada}",1982-03-03
"864","Craig MacDonald (ice hockey b. 1982)","1982-01-01T00:00:00+02:00","1982-10-03","","{Ontario|Milton Ontario|Canada}",1982-10-03
"865","Craig Valette","1982-01-01T00:00:00+02:00","1982-10-07","male","{Saskatchewan|Canwood Saskatchewan|Canada}",1982-10-07
"866","Curtis Glencross","1982-01-01T00:00:00+02:00","1982-12-28","male","{Saskatchewan|Kindersley|Canada}",1982-12-28
"867","Dan Hamhuis","1982-01-01T00:00:00+02:00","1982-12-13","","{British Columbia|Canada|Smithers British Columbia}",1982-12-13
"868","Dan Iliakis","1982-01-01T00:00:00+02:00","1982-04-25","male","{Ontario|Scarborough Ontario|Canada}",1982-04-25
"869","Jon Mirasty","1982-01-01T00:00:00+02:00","1982-06-04","","{Saskatchewan|Canada|Meadow Lake Saskatchewan}",1982-06-04
"870","Jonathan Bellemare","1982-01-01T00:00:00+02:00","1982-06-10","male","Canada",1982-06-10
"871","Kevin Estrada","1982-01-01T00:00:00+02:00","1982-05-28","male","{British Columbia|Surrey British Columbia|Canada}",1982-05-28
"872","Kevin Young (ice hockey)","1982-01-01T00:00:00+02:00","1982-07-16","male","{British Columbia|White Rock British Columbia|Canada}",1982-07-16
"873","Kiel McLeod","1982-01-01T00:00:00+02:00","1982-12-30","","{British Columbia|Canada|Kelowna|Gaucher_Residence}",1982-12-30
"874","Eric Himelfarb","1983-01-01T00:00:00+02:00","1983-01-01","","{Ontario|Thornhill Ontario|Canada}",1983-01-01
"875","Erik Christensen","1983-01-01T00:00:00+02:00","1983-12-17","","{Alberta|Edmonton|Canada}",1983-12-17
"876","Mac Faulkner","1983-01-01T00:00:00+02:00","1983-05-20","","{Ontario|Canada|King City Ontario}",1983-05-20
"877","Grant Jacobsen","1983-01-01T00:00:00+02:00","1983-03-04","","{Manitoba|Canada|Neepawa}",1983-03-04
"878","Grant McNeill","1983-01-01T00:00:00+02:00","1983-05-03","male","{Alberta|Canada|Vermilion Alberta}",1983-05-03
"879","Gregory Campbell (ice hockey)","1983-01-01T00:00:00+02:00","1983-12-17","male","{Ontario|London Ontario|Canada}",1983-12-17
"880","Geoff Waugh","1983-01-01T00:00:00+02:00","1983-08-25","","{Manitoba|Winnipeg|Canada}",1983-08-25
"881","Patrick Wellar","1983-01-01T00:00:00+02:00","1983-12-04","male","{Saskatchewan|Carrot River Saskatchewan|Canada}",1983-12-04
"882","Paulo Colaiacovo","1983-01-01T00:00:00+02:00","1983-01-27","male","{Ontario|Toronto|Canada}",1983-01-27
"883","Dennis Wideman","1983-01-01T00:00:00+02:00","1983-03-20","","{Ontario|Kitchener Ontario|Canada}",1983-03-20
"884","Derek Krestanovich","1983-01-01T00:00:00+02:00","1983-05-31","","{British Columbia|Surrey British Columbia|Canada}",1983-05-31
"885","Derek Roy","1983-01-01T00:00:00+02:00","1983-05-04","","{Ontario|Ottawa|Canada|Rockland Ontario}",1983-05-04
"886","Doug Lynch (ice hockey)","1983-01-01T00:00:00+02:00","1983-04-04","","{British Columbia|Canada|North Vancouver (district municipality)}",1983-04-04
"887","Ryan Del Monte","1983-01-01T00:00:00+02:00","1983-09-13","male","{Alabama|Mobile Alabama|Ontario|Mississauga|Canada|United States}",1983-09-13
"888","Ryan Huddy","1983-01-01T00:00:00+02:00","1983-08-28","","{Alberta|Canada|Stony Plain Alberta}",1983-08-28
"889","Ryan Kinasewich","1983-01-01T00:00:00+02:00","1983-08-20","","{St. Albert Alberta|Canada}",1983-08-20
"890","Ryan Ramsay","1983-01-01T00:00:00+02:00","1983-05-18","male","{Ontario|Ajax Ontario|Canada}",1983-05-18
"891","Mike Berry (ice hockey)","1983-01-01T00:00:00+02:00","1983-06-28","male","{Kanata Ontario|Canada}",1983-06-28
"892","Mike Brodeur","1983-01-01T00:00:00+02:00","1983-03-30","male","{Alberta|Canada|Calgary}",1983-03-30
"893","Trevor Daley","1983-01-01T00:00:00+02:00","1983-10-09","","{Ontario|Toronto|Canada}",1983-10-09
"894","Tyler McGregor","1983-01-01T00:00:00+02:00","1983-05-01","male","{Ontario|Ajax Ontario|Canada}",1983-05-01
"895","Tyson Mulock","1983-01-01T00:00:00+02:00","1983-01-20","","{British Columbia|Canada|North Delta British Columbia}",1983-01-20
"896","Shane O'Brien (ice hockey)","1983-01-01T00:00:00+02:00","1983-08-09","male","{Ontario|Port Hope Ontario|Canada}",1983-08-09
"897","Shawn Collymore","1983-01-01T00:00:00+02:00","1983-05-02","male","{LaSalle Quebec|Canada|Quebec}",1983-05-02
"898","Shay Stephenson","1983-01-01T00:00:00+02:00","1983-09-13","male","{Saskatchewan|Outlook Saskatchewan|Canada}",1983-09-13
"899","Stephen Weiss","1983-01-01T00:00:00+02:00","1983-04-03","","{Ontario|Toronto|Canada}",1983-04-03
"900","Steve Eminger","1983-01-01T00:00:00+02:00","1983-10-31","","{Ontario|Canada|Woodbridge Ontario}",1983-10-31
"901","Kirk MacDonald (ice hockey)","1983-01-01T00:00:00+02:00","1983-12-18","male","{British Columbia|Nova Scotia|Victoria British Columbia|Canada|Halifax (former city)}",1983-12-18
"902","Kyle Bruce","1983-01-01T00:00:00+02:00","1983-03-30","","{British Columbia|Canada}",1983-03-30
"903","Kyle Greentree","1983-01-01T00:00:00+02:00","1983-11-15","male","{British Columbia|Victoria British Columbia|Canada}",1983-11-15
"904","Kyle Jones (ice hockey)","1983-01-01T00:00:00+02:00","1983-08-22","male","{British Columbia|Canada|North Delta British Columbia}",1983-08-22
"905","Kyle Wellwood","1983-01-01T00:00:00+02:00","1983-05-16","male","{Ontario|Windsor Ontario|Canada}",1983-05-16
"906","Mark Ardelan","1983-01-01T00:00:00+02:00","1983-03-16","male","{Saskatchewan|Regina Saskatchewan|Canada}",1983-03-16
"907","Mark Giordano","1983-01-01T00:00:00+02:00","1983-10-03","male","{Ontario|Toronto|Canada men's national ice hockey team|Canada}",1983-10-03
"908","Jamie Schaafsma","1983-01-01T00:00:00+02:00","1983-02-11","male","{Ontario|Chatham-Kent|Canada}",1983-02-11
"909","Jason Goulet","1983-01-01T00:00:00+02:00","1983-02-25","","{Manitoba|Winnipeg|Canada}",1983-02-25
"910","Jason Spezza","1983-01-01T00:00:00+02:00","1983-06-13","","{Ontario|Mississauga|Canada}",1983-06-13
"911","Jay Birnie","1983-01-01T00:00:00+02:00","1983-07-11","male","{British Columbia|Shawnigan Lake British Columbia|Canada}",1983-07-11
"912","Jay Bouwmeester","1983-01-01T00:00:00+02:00","1983-09-27","male","{Alberta|Canada men's national junior ice hockey team|Edmonton|Canada}",1983-09-27
"913","Jay McClement","1983-01-01T00:00:00+02:00","1983-03-02","","{Ontario|Canada|Kingston Ontario}",1983-03-02
"914","Drew Bagnall","1983-01-01T00:00:00+02:00","1983-10-26","","{Manitoba|Oakbank Manitoba|Canada}",1983-10-26
"915","Drew Fata","1983-01-01T00:00:00+02:00","1983-07-28","male","{Ontario|Canada|Sault Ste. Marie Ontario}",1983-07-28
"916","Drew MacIntyre","1983-01-01T00:00:00+02:00","1983-06-24","","{Prince Edward Island|Canada|Charlottetown}",1983-06-24
"917","Duncan Keith","1983-01-01T00:00:00+02:00","1983-07-16","","{Manitoba|Winnipeg|Canada}",1983-07-16
"918","Duncan Milroy","1983-01-01T00:00:00+02:00","1983-02-08","male","{Alberta|Edmonton|Canada}",1983-02-08
"919","Dustin Friesen","1983-01-01T00:00:00+02:00","1983-03-01","male","{Saskatchewan|Canada|Waldheim Saskatchewan}",1983-03-01
"920","Dustin Johner","1983-01-01T00:00:00+02:00","1983-03-06","male","{Saskatchewan|Estevan|Canada}",1983-03-06
"921","Joel Perrault","1983-01-01T00:00:00+02:00","1983-04-06","","{Canada|Montreal|Quebec}",1983-04-06
"922","Joey Tenute","1983-01-01T00:00:00+02:00","1983-04-02","","{Hamilton Ontario|Ontario|Canada}",1983-04-02
"923","Joffrey Lupul","1983-01-01T00:00:00+02:00","1983-09-23","","{Alberta|Canada|Fort Saskatchewan}",1983-09-23
"924","Barry Brust","1983-01-01T00:00:00+02:00","1983-08-08","","{Manitoba|Swan River Manitoba|Canada}",1983-08-08
"925","Olivier Michaud","1983-01-01T00:00:00+02:00","1983-09-14","male","{Beloeil Quebec|Canada|Quebec}",1983-09-14
"926","Owen Fussey","1983-01-01T00:00:00+02:00","1983-04-02","","{Manitoba|Winnipeg|Canada}",1983-04-02
"927","P. A. Parenteau","1983-01-01T00:00:00+02:00","1983-03-24","","{Hull Quebec|Canada|Quebec}",1983-03-24
"928","Pascal Pelletier","1983-01-01T00:00:00+02:00","1983-06-16","male","{Newfoundland and Labrador|Canada|Labrador City}",1983-06-16
"929","Pierre-André Leblanc","1983-01-01T00:00:00+02:00","1983-12-30","male","{Moncton|New Brunswick|Canada}",1983-12-30
"930","Rob Hennigar","1983-01-01T00:00:00+02:00","1983-04-04","","{Ontario|Canada|Jordan Ontario}",1983-04-04
"931","Rob Sirianni","1983-01-01T00:00:00+02:00","1983-10-31","","{Edmonton|Canada}",1983-10-31
"932","Robert Cowan (ice hockey)","1983-01-01T00:00:00+02:00","1983-09-05","","{Alberta|Canada|Calgary}",1983-09-05
"933","Tanner Glass","1983-01-01T00:00:00+02:00","1983-11-29","male","{Saskatchewan|Regina Saskatchewan|Canada}",1983-11-29
"934","Danny Bois","1983-01-01T00:00:00+02:00","1983-06-01","","{Ontario|Canada|Thunder Bay}",1983-06-01
"935","Darren Lynch","1983-01-01T00:00:00+02:00","1983-07-07","","{Saskatchewan|Regina Saskatchewan|Canada}",1983-07-07
"936","Darren Reid","1983-01-01T00:00:00+02:00","1983-05-18","male","{Alberta|Canada|Lac La Biche Alberta}",1983-05-18
"937","David LeNeveu","1983-01-01T00:00:00+02:00","1983-05-23","male","{British Columbia|Fernie British Columbia|Canada}",1983-05-23
"938","David Van der Gulik","1983-01-01T00:00:00+02:00","1983-04-20","male","{British Columbia|Canada|Abbotsford British Columbia}",1983-04-20
"939","Gillian Apps","1983-01-01T00:00:00+02:00","1983-11-02","female","{Ontario|North York|Canada}",1983-11-02
"940","Giulio Scandella","1983-01-01T00:00:00+02:00","1983-09-18","","{Canada|Montreal|Quebec}",1983-09-18
"941","Glenn Fisher","1983-01-01T00:00:00+02:00","1983-04-25","male","{Alberta|Edmonton|Canada}",1983-04-25
"942","Natalie Babonyová","1983-01-01T00:00:00+02:00","1983-10-22","female","{Ontario|Oshawa|Canada}",1983-10-22
"943","Boyd Gordon","1983-01-01T00:00:00+02:00","1983-10-19","","{Saskatchewan|Unity Saskatchewan|Canada}",1983-10-19
"944","Bradley Mills","1983-01-01T00:00:00+02:00","1983-05-03","male","{British Columbia|Terrace British Columbia|Canada}",1983-05-03
"945","Brandon Nolan","1983-01-01T00:00:00+02:00","1983-07-18","male","{Ontario|Canada|St. Catharines}",1983-07-18
"946","Brandon Segal","1983-01-01T00:00:00+02:00","1983-07-12","male","{British Columbia|Richmond British Columbia|Canada}",1983-07-12
"947","Brendan Bell","1983-01-01T00:00:00+02:00","1983-03-31","male","{Ontario|Ottawa|Canada}",1983-03-31
"948","Brent Patry","1983-01-01T00:00:00+02:00","1983-09-08","","{Ontario|Ottawa|Canada}",1983-09-08
"949","Brett Skinner","1983-01-01T00:00:00+02:00","1983-06-28","","{Manitoba|Brandon Manitoba|Canada}",1983-06-28
"950","Brock Radunske","1983-01-01T00:00:00+02:00","1983-04-05","male","{Ontario|Kitchener Ontario|Canada}",1983-04-05
"951","Brooks Laich","1983-01-01T00:00:00+02:00","1983-06-23","","{Saskatchewan|Wawota Saskatchewan|Canada}",1983-06-23
"952","Cam Abbott","1983-01-01T00:00:00+02:00","1983-10-24","","{Ontario|Sarnia|Canada}",1983-10-24
"953","Cam McCaffrey","1983-01-01T00:00:00+02:00","1983-07-12","male","{Alberta|Canada|Calgary}",1983-07-12
"954","Cam Paddock","1983-01-01T00:00:00+02:00","1983-03-22","male","{British Columbia|Canada|North Vancouver}",1983-03-22
"955","Jean-Michel Daoust","1983-01-01T00:00:00+02:00","1983-11-24","male","{Salaberry-de-Valleyfield|Canada|Quebec}",1983-11-24
"956","Jean Bourbeau","1983-01-01T00:00:00+02:00","1983-12-13","","{Alberta|Canada|Bonnyville Alberta}",1983-12-13
"957","Jeff Woywitka","1983-01-01T00:00:00+02:00","1983-09-01","male","{Alberta|Canada|Vermilion Alberta}",1983-09-01
"958","Jesse Winchester (ice hockey)","1983-01-01T00:00:00+02:00","1983-10-04","male","{Ontario|South Stormont|Canada}",1983-10-04
"959","Andrew Ebbett","1983-01-01T00:00:00+02:00","1983-01-02","","{British Columbia|Vernon British Columbia|Canada}",1983-01-02
"960","Andrew Martin (ice hockey)","1983-01-01T00:00:00+02:00","1983-01-18","","{Ontario|Brampton|Canada}",1983-01-18
"961","Andy Chiodo","1983-01-01T00:00:00+02:00","1983-04-25","male","{Ontario|Toronto|Canada}",1983-04-25
"962","Martin St. Pierre","1983-01-01T00:00:00+02:00","1983-08-11","","{Ontario|Canada|Embrun Ontario}",1983-08-11
"963","Mathieu Brunelle","1983-01-01T00:00:00+02:00","1983-04-06","male","{Warwick Quebec|Canada|Quebec}",1983-04-06
"964","Mathieu Roy","1983-01-01T00:00:00+02:00","1983-08-10","","{Saint-Georges Quebec|Canada}",1983-08-10
"965","Matt Climie","1983-01-01T00:00:00+02:00","1983-02-11","male","{Alberta|Canada|Leduc Alberta}",1983-02-11
"966","Matt Ellison","1983-01-01T00:00:00+02:00","1983-12-08","","{Canada|Duncan British Columbia}",1983-12-08
"967","Matt Foy","1983-01-01T00:00:00+02:00","1983-05-18","","{Ontario|Oakville Ontario|Canada}",1983-05-18
"968","Matt Keith","1983-01-01T00:00:00+02:00","1983-04-11","","{Alberta|Edmonton|Canada}",1983-04-11
"969","Matt Ryan (ice hockey)","1983-01-01T00:00:00+02:00","1983-11-12","","{Ontario|Sharon Ontario|Canada}",1983-11-12
"970","Matt Stajan","1983-01-01T00:00:00+02:00","1983-12-19","male","{Ontario|Mississauga|Canada}",1983-12-19
"971","Matt Stefanishion","1983-01-01T00:00:00+02:00","1983-10-05","male","{Alberta|Canada|Daysland}",1983-10-05
"972","Matt Suderman","1983-01-01T00:00:00+02:00","1983-01-27","","{Manitoba|Canada|Winkler Manitoba}",1983-01-27
"973","Matt Zaba","1983-01-01T00:00:00+02:00","1983-07-14","male","{Saskatchewan|Yorkton|Canada}",1983-07-14
"974","Matthew Spiller","1983-01-01T00:00:00+02:00","1983-02-07","","{Alberta|Canada|Daysland}",1983-02-07
"975","Maxime Fortunus","1983-01-01T00:00:00+02:00","1983-07-28","","{La Prairie Quebec|Canada|Quebec}",1983-07-28
"976","Nathan Paetsch","1983-01-01T00:00:00+02:00","1983-03-30","","{Saskatchewan|Canada|Humboldt Saskatchewan}",1983-03-30
"977","Neil Trimm","1983-01-01T00:00:00+02:00","1983-02-15","","{Ontario|Whitewater Region|Canada}",1983-02-15
"978","Nicole Corriero","1983-01-01T00:00:00+02:00","1983-10-27","female","{Ontario|Thornhill Ontario|Canada}",1983-10-27
"979","Chris Abbott (ice hockey)","1983-01-01T00:00:00+02:00","1983-10-24","","{Ontario|Sarnia|Canada}",1983-10-24
"980","Chris Heid","1983-01-01T00:00:00+02:00","1983-03-14","male","{British Columbia|Canada|Langley British Columbia (city)}",1983-03-14
"981","Chris St. Jacques","1983-01-01T00:00:00+02:00","1983-01-22","male","{Alberta|Edmonton|Canada}",1983-01-22
"982","Chris Thorburn","1983-01-01T00:00:00+02:00","1983-06-03","","{Ontario|Canada|Sault Ste. Marie Ontario}",1983-06-03
"983","Chris Whitley (ice hockey)","1983-01-01T00:00:00+02:00","1983-02-21","","{Ontario|Oshawa|Canada}",1983-02-21
"984","Scott Champagne","1983-01-01T00:00:00+02:00","1983-05-30","male","{Cornwall Ontario|Canada}",1983-05-30
"985","Scottie Upshall","1983-01-01T00:00:00+02:00","1983-10-07","male","{Alberta|Fort McMurray|Canada}",1983-10-07
"986","Aaron Johnson (ice hockey)","1983-01-01T00:00:00+02:00","1983-04-30","male","{Nova Scotia|Port Hawkesbury|Canada}",1983-04-30
"987","Aaron Rome","1983-01-01T00:00:00+02:00","1983-09-27","male","{Manitoba|Nesbitt Manitoba|Canada}",1983-09-27
"988","Adam Huxley","1983-01-01T00:00:00+02:00","1983-11-04","male","{Alberta|Wainwright Alberta|Canada}",1983-11-04
"989","Adam Russo","1983-01-01T00:00:00+02:00","1983-04-12","male","{Canada|Montreal|Quebec}",1983-04-12
